,Q1_1,Q1_2,Q1_4,Q3_1,Q3_2,Q3_3,Q9,Q2,Q8_1,Q8_2,Q8_99,Q6ax1_1,Q6ax3_2,Q7_1,Q7_2,Q7_3,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q14_8,Q14_99,Q15_2,Q15_3,Q15_5,Q15_7,Q15_8,Q15_10,Q15_99,Q10_2
1158,1,0,1,1,1,0,Not at all familiar,"10,000-20,000",1,0,0,0.0,0.0,Neither agree nor disagree,Somewhat agree,Strongly disagree,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1159,1,0,0,0,1,0,Not at all familiar,"Less than 10,000",0,0,1,5.0,0.0,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1160,1,0,0,0,1,0,Not at all familiar,"10,000-20,000",0,0,1,0.0,0.0,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1161,1,0,0,1,0,0,Not at all familiar,"Less than 10,000",0,0,1,3.0,0.0,Somewhat agree,Strongly agree,Somewhat agree,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1162,1,0,0,1,1,0,Not at all familiar,"20,001-50,000",0,0,1,0.0,0.0,Strongly agree,Strongly agree,Strongly agree,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
1163,1,0,0,1,1,0,Not at all familiar,"10,000-20,000",1,0,0,0.0,0.0,Somewhat agree,Strongly agree,Neither agree nor disagree,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1164,1,0,1,1,1,0,Not at all familiar,"Less than 10,000",1,0,0,0.0,0.0,Somewhat agree,Strongly agree,Somewhat agree,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1165,1,0,0,1,1,0,Not at all familiar,"20,001-50,000",1,0,0,0.0,0.0,Somewhat agree,Somewhat agree,Neither agree nor disagree,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1166,1,0,0,0,1,0,Not at all familiar,"10,000-20,000",1,0,0,1.0,0.0,Strongly agree,Somewhat agree,Somewhat agree,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1167,1,1,0,1,1,1,Very familiar,"20,001-50,000",1,0,0,5.0,0.0,Strongly agree,Strongly agree,Somewhat agree,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1168,1,0,0,1,1,0,Not at all familiar,"10,000-20,000",0,0,1,5.0,0.0,Strongly agree,Strongly agree,Somewhat agree,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1169,1,0,0,1,1,0,Not at all familiar,"10,000-20,000",0,0,1,0.0,0.0,Strongly agree,Strongly agree,Neither agree nor disagree,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1170,0,1,0,0,0,1,Not at all familiar,"10,000-20,000",0,0,1,0.0,0.0,Strongly agree,Strongly agree,Neither agree nor disagree,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1171,1,0,0,1,0,0,Not at all familiar,"20,001-50,000",0,0,1,3.0,0.0,Somewhat disagree,Somewhat agree,Somewhat disagree,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
1172,1,1,0,0,1,0,Somewhat familiar,"10,000-20,000",1,1,0,5.0,0.0,Somewhat agree,Strongly agree,Somewhat agree,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0
1173,0,1,0,0,1,0,Somewhat familiar,"20,001-50,000",1,1,0,0.0,0.0,Somewhat agree,Strongly agree,Strongly agree,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1174,1,0,0,1,1,0,Somewhat familiar,"10,000-20,000",1,0,0,2.0,0.0,Somewhat agree,Somewhat agree,Neither agree nor disagree,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1175,1,1,0,1,1,0,Not at all familiar,"10,000-20,000",1,1,0,1.0,0.0,Strongly agree,Strongly agree,Neither agree nor disagree,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0
1176,1,0,0,1,1,0,Somewhat familiar,"20,001-50,000",0,0,1,4.0,0.0,Somewhat agree,Somewhat agree,Somewhat disagree,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1177,0,1,0,0,0,0,Somewhat familiar,"Less than 10,000",1,0,0,0.0,0.0,Strongly agree,Strongly agree,Neither agree nor disagree,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1178,1,1,0,1,1,0,Somewhat familiar,"20,001-50,000",1,0,0,5.0,0.0,Somewhat agree,Somewhat agree,Somewhat disagree,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1179,0,0,1,1,1,0,Somewhat familiar,"Less than 10,000",1,0,0,0.0,0.0,Strongly agree,Somewhat agree,Somewhat agree,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1180,0,0,1,1,0,0,Not at all familiar,"20,001-50,000",0,0,1,0.0,0.0,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1181,1,1,0,1,1,0,Somewhat familiar,"10,000-20,000",1,0,0,0.0,0.0,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1182,1,0,0,1,0,0,Somewhat familiar,"20,001-50,000",1,0,0,5.0,0.0,Somewhat agree,Somewhat agree,Neither agree nor disagree,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1183,0,1,0,0,1,0,Not at all familiar,"10,000-20,000",1,0,0,0.0,0.0,Strongly agree,Somewhat agree,Strongly agree,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1184,0,1,0,0,1,0,Very familiar,"More than 50,000",0,0,1,0.0,0.0,Strongly agree,Strongly agree,Strongly agree,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0
1185,0,1,0,0,1,0,Somewhat familiar,"10,000-20,000",1,0,0,0.0,0.0,Somewhat agree,Somewhat agree,Somewhat agree,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
1186,1,0,0,1,0,0,Not at all familiar,"Less than 10,000",1,0,0,2.0,0.0,Somewhat agree,Somewhat agree,Somewhat agree,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1187,0,1,0,1,1,0,Very familiar,"20,001-50,000",1,1,0,0.0,0.0,Strongly agree,Strongly agree,Strongly agree,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1188,1,0,0,1,1,0,Not at all familiar,"Less than 10,000",0,0,1,2.0,0.0,Strongly agree,Strongly agree,Somewhat disagree,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
1189,0,1,0,0,1,0,Very familiar,"10,000-20,000",1,1,0,0.0,0.0,Somewhat disagree,Somewhat agree,Somewhat disagree,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1190,1,0,0,1,1,0,Not at all familiar,"More than 50,000",1,1,0,0.0,0.0,Strongly agree,Somewhat agree,Strongly agree,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1191,1,0,0,0,1,0,Not at all familiar,"10,000-20,000",1,0,0,3.0,0.0,Strongly agree,Strongly agree,Strongly disagree,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1192,1,0,0,0,1,1,Not at all familiar,"Less than 10,000",0,0,1,1.0,0.0,Strongly agree,Strongly agree,Somewhat agree,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1193,0,1,0,1,1,0,Very familiar,"20,001-50,000",1,1,0,0.0,0.0,Strongly agree,Strongly agree,Neither agree nor disagree,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1194,1,0,0,0,0,0,Somewhat familiar,"Less than 10,000",0,0,1,1.0,0.0,Somewhat disagree,Somewhat agree,Somewhat disagree,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1195,0,1,0,1,1,0,Not at all familiar,"Less than 10,000",1,0,0,0.0,0.0,Strongly agree,Strongly agree,Somewhat disagree,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1196,1,1,0,0,1,0,Very familiar,"20,001-50,000",1,1,0,4.0,0.0,Strongly agree,Strongly agree,Somewhat agree,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0
1197,0,1,0,1,0,0,Somewhat familiar,"10,000-20,000",1,0,0,0.0,0.0,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1198,1,0,0,0,1,0,Not at all familiar,"Less than 10,000",1,0,0,3.0,5.0,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1199,1,1,0,0,1,0,Very familiar,"20,001-50,000",1,0,0,5.0,0.0,Strongly agree,Somewhat agree,Somewhat agree,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1200,1,0,1,0,1,0,Not at all familiar,"10,000-20,000",1,0,0,2.0,0.0,Strongly agree,Strongly agree,Strongly agree,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1201,1,0,0,0,0,1,Not at all familiar,"10,000-20,000",0,0,1,0.0,0.0,Somewhat agree,Somewhat agree,Somewhat agree,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1202,0,1,0,1,1,0,Somewhat familiar,"10,000-20,000",1,0,0,0.0,0.0,Strongly agree,Somewhat agree,Neither agree nor disagree,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0
1203,1,0,0,1,1,0,Not at all familiar,"Less than 10,000",1,0,0,0.0,0.0,Somewhat agree,Strongly agree,Neither agree nor disagree,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
1204,1,0,0,1,1,0,Somewhat familiar,"20,001-50,000",1,1,0,2.0,0.0,Strongly agree,Strongly agree,Somewhat agree,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1205,1,1,0,1,1,0,Very familiar,"10,000-20,000",0,0,1,0.0,0.0,Somewhat agree,Somewhat agree,Somewhat disagree,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1206,1,1,0,1,0,0,Very familiar,"Less than 10,000",1,0,0,2.0,0.0,Strongly agree,Strongly agree,Strongly agree,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0
1207,0,1,0,1,1,0,Somewhat familiar,"20,001-50,000",1,1,0,0.0,0.0,Strongly agree,Strongly agree,Somewhat agree,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1208,1,0,0,1,0,0,Not at all familiar,"20,001-50,000",0,0,1,4.0,0.0,Neither agree nor disagree,Somewhat disagree,Somewhat agree,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1209,1,0,0,1,1,0,Very familiar,"Less than 10,000",1,0,0,3.0,0.0,Strongly agree,Strongly agree,Strongly agree,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1210,0,0,1,0,1,0,Very familiar,"10,000-20,000",1,0,0,0.0,0.0,Somewhat agree,Somewhat agree,Neither agree nor disagree,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
1211,1,0,0,1,1,0,Not at all familiar,"10,000-20,000",1,0,0,2.0,0.0,Strongly agree,Strongly agree,Somewhat agree,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1212,1,0,0,0,1,0,Not at all familiar,"10,000-20,000",0,0,1,2.0,0.0,Strongly agree,Somewhat agree,Somewhat agree,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1213,1,1,0,0,1,0,Somewhat familiar,"Less than 10,000",1,1,0,2.0,0.0,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
1214,0,1,0,0,1,0,Very familiar,"Less than 10,000",1,0,0,0.0,0.0,Strongly agree,Strongly agree,Strongly agree,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
1215,1,0,0,0,0,0,Not at all familiar,"Less than 10,000",0,0,1,5.0,0.0,Somewhat agree,Strongly agree,Somewhat agree,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1216,1,0,0,0,0,1,Not at all familiar,"Less than 10,000",0,0,1,0.0,0.0,Somewhat agree,Somewhat agree,Neither agree nor disagree,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1217,0,1,0,1,1,0,Very familiar,"10,000-20,000",1,0,0,0.0,0.0,Strongly agree,Neither agree nor disagree,Strongly disagree,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
1218,0,1,0,0,1,0,Very familiar,"10,000-20,000",1,1,0,0.0,0.0,Strongly agree,Strongly agree,Somewhat agree,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1219,1,1,0,1,1,0,Very familiar,"10,000-20,000",1,0,0,3.0,0.0,Strongly agree,Somewhat agree,Strongly agree,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
1220,0,1,0,1,1,0,Very familiar,"Less than 10,000",1,1,0,0.0,0.0,Strongly agree,Strongly agree,Somewhat agree,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1221,1,0,0,1,0,0,Not at all familiar,"Less than 10,000",0,0,1,3.0,0.0,Somewhat agree,Somewhat agree,Somewhat disagree,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1222,1,0,0,0,1,0,Somewhat familiar,"Less than 10,000",1,0,0,4.0,0.0,Strongly agree,Somewhat agree,Somewhat agree,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
1223,1,0,0,0,0,1,Not at all familiar,"Less than 10,000",0,0,1,4.0,0.0,Strongly agree,Somewhat agree,Neither agree nor disagree,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1224,1,0,0,1,1,0,Not at all familiar,"20,001-50,000",1,0,0,3.0,0.0,Somewhat agree,Somewhat agree,Strongly disagree,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1225,1,1,0,1,1,0,Somewhat familiar,"10,000-20,000",1,0,0,4.0,0.0,Strongly disagree,Somewhat agree,Strongly disagree,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1226,1,0,0,0,1,0,Not at all familiar,"Less than 10,000",1,0,0,3.0,0.0,Strongly agree,Somewhat agree,Strongly agree,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1227,1,0,1,0,0,1,Somewhat familiar,"Less than 10,000",0,0,1,4.0,0.0,Strongly agree,Strongly disagree,Strongly disagree,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1228,1,0,0,1,1,0,Not at all familiar,"20,001-50,000",1,0,0,2.0,0.0,Strongly agree,Somewhat agree,Neither agree nor disagree,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1229,1,0,0,1,1,0,Somewhat familiar,"Less than 10,000",1,0,0,3.0,0.0,Somewhat agree,Strongly agree,Somewhat agree,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1230,0,1,0,0,1,0,Somewhat familiar,"10,000-20,000",1,0,0,0.0,0.0,Strongly agree,Strongly agree,Somewhat agree,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1231,1,0,0,1,0,0,Very familiar,"Less than 10,000",0,0,1,1.0,0.0,Strongly agree,Strongly agree,Strongly agree,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,0,0,1,1,1,0,Not at all familiar,"10,000-20,000",0,0,1,0.0,0.0,Strongly agree,Strongly agree,Strongly agree,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1233,1,0,1,1,1,0,Somewhat familiar,"More than 50,000",0,0,1,3.0,0.0,Strongly agree,Somewhat agree,Somewhat agree,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
1234,0,1,0,1,1,0,Somewhat familiar,"Less than 10,000",1,1,0,0.0,0.0,Strongly agree,Strongly agree,Somewhat agree,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1235,1,0,0,1,1,0,Not at all familiar,Unsure,1,0,0,3.0,0.0,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1236,1,0,0,1,0,0,Not at all familiar,"20,001-50,000",0,0,1,4.0,0.0,Strongly agree,Somewhat agree,Strongly agree,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
1237,0,1,0,1,1,0,Somewhat familiar,"10,000-20,000",0,0,1,0.0,0.0,Somewhat agree,Somewhat agree,Neither agree nor disagree,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1238,1,0,0,0,1,0,Somewhat familiar,"10,000-20,000",1,0,0,1.0,0.0,Strongly agree,Strongly agree,Somewhat agree,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1239,1,0,0,0,1,0,Not at all familiar,"Less than 10,000",0,0,1,4.0,0.0,Somewhat agree,Somewhat agree,Neither agree nor disagree,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1240,1,1,0,1,1,0,Very familiar,"Less than 10,000",1,1,0,1.0,0.0,Strongly agree,Strongly agree,Strongly agree,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0
1241,1,0,0,1,1,0,Very familiar,"10,000-20,000",1,0,0,5.0,4.0,Somewhat agree,Somewhat agree,Somewhat disagree,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1242,1,0,0,0,1,0,Very familiar,"10,000-20,000",1,0,0,3.0,0.0,Strongly agree,Somewhat agree,Neither agree nor disagree,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1243,1,0,0,1,1,0,Somewhat familiar,"10,000-20,000",1,0,0,4.0,0.0,Strongly agree,Strongly agree,Strongly agree,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
1244,1,1,0,0,1,0,Somewhat familiar,"10,000-20,000",1,0,0,4.0,0.0,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0
1245,1,0,0,1,1,0,Not at all familiar,"More than 50,000",0,0,1,3.0,0.0,Strongly disagree,Strongly disagree,Somewhat agree,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1246,1,1,0,1,0,0,Very familiar,"10,000-20,000",1,0,0,5.0,0.0,Somewhat agree,Strongly agree,Somewhat agree,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0
1247,1,1,0,1,1,0,Very familiar,"10,000-20,000",1,0,0,5.0,0.0,Strongly agree,Strongly agree,Strongly agree,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1248,1,0,0,0,1,0,Not at all familiar,"Less than 10,000",1,0,0,4.0,0.0,Strongly agree,Strongly agree,Somewhat agree,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1249,1,1,0,1,1,0,Somewhat familiar,"20,001-50,000",0,0,1,0.0,0.0,Strongly agree,Strongly agree,Somewhat agree,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1250,0,1,0,1,0,0,Not at all familiar,"Less than 10,000",1,0,0,0.0,0.0,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1251,1,1,0,1,1,0,Very familiar,"20,001-50,000",1,1,0,5.0,0.0,Strongly agree,Neither agree nor disagree,Somewhat agree,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1252,0,1,0,0,1,0,Somewhat familiar,"Less than 10,000",1,0,0,0.0,0.0,Strongly agree,Somewhat agree,Strongly agree,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1253,0,1,0,1,1,0,Very familiar,"10,000-20,000",1,1,0,0.0,0.0,Strongly agree,Strongly agree,Neither agree nor disagree,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1254,0,1,0,1,1,0,Somewhat familiar,"Less than 10,000",1,1,0,0.0,0.0,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0
1255,0,1,0,1,1,0,Very familiar,"10,000-20,000",1,0,0,0.0,0.0,Somewhat agree,Somewhat agree,Neither agree nor disagree,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1256,0,0,1,0,1,0,Somewhat familiar,"20,001-50,000",1,0,0,0.0,0.0,Strongly agree,Strongly agree,Strongly agree,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1257,1,0,0,1,1,0,Not at all familiar,"Less than 10,000",0,0,1,2.0,0.0,Strongly agree,Somewhat agree,Somewhat disagree,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1258,0,1,0,0,1,0,Somewhat familiar,"10,000-20,000",0,0,1,0.0,0.0,Strongly agree,Strongly agree,Somewhat agree,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0
1259,0,1,0,0,1,0,Somewhat familiar,"10,000-20,000",1,1,0,0.0,0.0,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1260,0,1,0,1,1,0,Somewhat familiar,"10,000-20,000",1,1,0,0.0,0.0,Somewhat disagree,Strongly disagree,Strongly disagree,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1261,1,1,0,1,1,0,Not at all familiar,"Less than 10,000",1,0,0,5.0,0.0,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1262,1,0,0,1,1,0,Somewhat familiar,"10,000-20,000",1,0,0,5.0,0.0,Strongly agree,Somewhat agree,Strongly disagree,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1263,1,0,0,1,1,0,Not at all familiar,"20,001-50,000",0,0,1,5.0,0.0,Strongly agree,Strongly agree,Somewhat agree,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1264,0,1,0,1,1,0,Very familiar,"Less than 10,000",0,0,1,0.0,0.0,Strongly agree,Somewhat disagree,Strongly disagree,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0
1265,1,0,0,1,1,0,Very familiar,"10,000-20,000",1,0,0,2.0,0.0,Strongly agree,Strongly agree,Strongly agree,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0
1266,1,0,0,1,1,0,Not at all familiar,"Less than 10,000",1,0,0,2.0,0.0,Strongly agree,Somewhat agree,Neither agree nor disagree,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1267,1,1,0,1,1,0,Very familiar,"10,000-20,000",1,0,0,4.0,0.0,Somewhat agree,Strongly agree,Somewhat disagree,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
1268,1,0,0,1,1,0,Not at all familiar,"10,000-20,000",1,0,0,1.0,0.0,Strongly agree,Strongly agree,Neither agree nor disagree,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1269,1,0,0,1,1,0,Somewhat familiar,"10,000-20,000",0,0,1,1.0,0.0,Strongly agree,Somewhat agree,Somewhat agree,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1270,0,1,0,1,0,0,Very familiar,"20,001-50,000",1,1,0,0.0,0.0,Strongly agree,Strongly agree,Strongly agree,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1271,1,0,0,0,0,1,Not at all familiar,"Less than 10,000",0,0,1,5.0,0.0,Somewhat agree,Somewhat agree,Somewhat disagree,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0
1272,1,0,0,1,1,0,Not at all familiar,"Less than 10,000",1,0,0,0.0,0.0,Strongly agree,Strongly agree,Strongly agree,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1273,1,0,0,0,1,0,Not at all familiar,"10,000-20,000",0,0,1,3.0,0.0,Somewhat disagree,Somewhat agree,Somewhat disagree,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
1274,1,0,0,1,1,0,Not at all familiar,"10,000-20,000",0,0,1,5.0,0.0,Strongly agree,Strongly agree,Neither agree nor disagree,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1275,1,0,0,1,1,0,Not at all familiar,Unsure,1,0,0,2.0,0.0,Strongly agree,Strongly agree,Strongly disagree,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1276,0,1,0,1,1,0,Very familiar,"10,000-20,000",1,1,0,0.0,0.0,Strongly agree,Neither agree nor disagree,Strongly disagree,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
1277,0,1,0,1,1,0,Somewhat familiar,"20,001-50,000",1,1,0,0.0,0.0,Strongly agree,Somewhat agree,Somewhat agree,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
1278,1,0,0,1,0,0,Somewhat familiar,"10,000-20,000",0,0,1,2.0,0.0,Strongly disagree,Somewhat disagree,Strongly disagree,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1279,1,1,0,0,1,0,Very familiar,"Less than 10,000",1,0,0,5.0,0.0,Strongly agree,Strongly agree,Strongly agree,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1280,1,1,0,1,1,0,Very familiar,"10,000-20,000",1,1,0,5.0,0.0,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0
1281,1,0,0,0,0,1,Not at all familiar,"Less than 10,000",0,0,1,3.0,0.0,Strongly agree,Strongly agree,Somewhat agree,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1282,1,0,0,1,1,0,Somewhat familiar,"10,000-20,000",1,0,0,2.0,0.0,Strongly agree,Strongly agree,Somewhat agree,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
1283,0,1,0,1,1,0,Very familiar,"10,000-20,000",1,0,0,0.0,0.0,Strongly agree,Strongly agree,Somewhat agree,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1284,1,0,0,0,1,0,Not at all familiar,"10,000-20,000",1,0,0,2.0,0.0,Somewhat agree,Somewhat agree,Neither agree nor disagree,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
1285,1,1,0,1,1,0,Somewhat familiar,"20,001-50,000",0,0,1,5.0,0.0,Somewhat agree,Somewhat agree,Somewhat disagree,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1286,1,0,0,1,0,0,Not at all familiar,"Less than 10,000",1,0,0,4.0,0.0,Strongly agree,Strongly agree,Strongly agree,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1287,0,1,1,1,0,0,Somewhat familiar,"10,000-20,000",1,1,0,0.0,0.0,Strongly agree,Strongly agree,Strongly agree,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
1288,1,0,0,1,1,0,Somewhat familiar,"10,000-20,000",1,0,0,2.0,0.0,Somewhat agree,Somewhat agree,Strongly disagree,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1289,0,1,0,0,1,0,Very familiar,"20,001-50,000",1,0,0,0.0,0.0,Somewhat agree,Strongly agree,Neither agree nor disagree,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1290,1,0,1,1,1,0,Somewhat familiar,"10,000-20,000",0,0,1,3.0,0.0,Strongly agree,Strongly disagree,Somewhat agree,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1291,0,1,1,1,1,0,Somewhat familiar,"10,000-20,000",1,1,0,0.0,0.0,Strongly agree,Strongly agree,Somewhat disagree,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
1292,1,1,0,1,1,0,Very familiar,"10,000-20,000",1,1,0,5.0,0.0,Strongly agree,Strongly agree,Somewhat agree,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
